0,1,2,3,4,5,6,7,8,9,10,TextoStemmed
93.2,afetação#NOUN,afetação,NOUN,,,93.0,Type=Derivation,,{},,afet
93.3,efeito#NOUN,efeito,NOUN,,,93.0,Type=Derivation,,{},,efeit
94.0,afiliar#VERB,afiliar,VERB,,,,,,"{""was_in_family_with"": ""1392.0""}",,afili
94.1,afiliado#NOUN,afiliado,NOUN,,,94.0,Type=Derivation,,"{""other_parents"": ""1392.0""}",,afili
94.2,afiliação#NOUN,afiliação,NOUN,,,94.0,Type=Derivation,,{},,afili
95.0,afinar#VERB,afinar,VERB,,,,,,{},,afin
,afinidade#NOUN,afinidade,NOUN,,,,Type=Derivation,,,afin,
,afinamento#NOUN,afinamento,NOUN,,,,Type=Derivation,,,afin,
95.1,afinador#NOUN,afinador,NOUN,,,95.0,Type=Derivation,,{},,afin
95.2,afinação#NOUN,afinação,NOUN,,,95.0,Type=Derivation,,{},,afin
96.0,afirmar#VERB,afirmar,VERB,,,,,,{},,afirm
,afirmável#ADJ,afirmável,ADJ,,,,Type=Derivation,,,afirm,
96.1,afirmativa#NOUN,afirmativa,NOUN,,,96.0,Type=Derivation,,{},,afirm
96.2,afirmação#NOUN,afirmação,NOUN,,,96.0,Type=Derivation,,{},,afirm
97.0,afligir#VERB,afligir,VERB,,,,,,{},,aflig
97.1,aflição#NOUN,aflição,NOUN,,,97.0,Type=Derivation,,{},,afl
98.0,aflorar#VERB,aflorar,VERB,,,,,,{},,aflor
,afloramento#NOUN,afloramento,NOUN,,,,Type=Derivation,,,aflor,
98.1,Afloramento#NOUN,Afloramento,NOUN,,,98.0,Type=Derivation,,{},,aflor
99.0,afluir#VERB,afluir,VERB,,,,,,{},,aflu
,afluentemente#ADV,afluentemente,ADV,,,,Type=Derivation,,,aflu,
,afluente#ADJ,afluente,ADJ,,,,Type=Derivation,,,aflu,
99.1,afluxo#NOUN,afluxo,NOUN,,,99.0,Type=Derivation,,{},,aflux
99.2,afluência#NOUN,afluência,NOUN,,,99.0,Type=Derivation,,{},,aflu
100.0,afogar#VERB,afogar,VERB,,,,,,{},,afog
100.1,afogador#NOUN,afogador,NOUN,,,100.0,Type=Derivation,,{},,afog
100.2,afogamento#NOUN,afogamento,NOUN,,,100.0,Type=Derivation,,{},,afog
101.0,aforrar#VERB,aforrar,VERB,,,,,,{},,aforr
101.1,aforrador#NOUN,aforrador,NOUN,,,101.0,Type=Derivation,,{},,aforr
102.0,africanizar#VERB,africanizar,VERB,,,,,,{},,african
102.1,africanização#NOUN,africanização,NOUN,,,102.0,Type=Derivation,,{},,african
103.0,afrontar#VERB,afrontar,VERB,,,,,,{},,afront
,afrontação#NOUN,afrontação,NOUN,,,,Type=Derivation,,,afront,
103.1,afronta#NOUN,afronta,NOUN,,,103.0,Type=Derivation,,{},,afront
103.2,afrontador#NOUN,afrontador,NOUN,,,103.0,Type=Derivation,,{},,afront
103.3,afrontamento#NOUN,afrontamento,NOUN,,,103.0,Type=Derivation,,{},,afront
104.0,agachar#VERB,agachar,VERB,,,,,,{},,agach
104.1,agachamento#NOUN,agachamento,NOUN,,,104.0,Type=Derivation,,{},,agach
105.0,agasalhar#VERB,agasalhar,VERB,,,,,,{},,agasalh
,agasalhador#NOUN,agasalhador,NOUN,,,,Type=Derivation,,,agasalh,
105.1,agasalho#NOUN,agasalho,NOUN,,,105.0,Type=Derivation,,{},,agasalh
106.0,agenciar#VERB,agenciar,VERB,,,,,,{},,agenci
,agenciável#ADJ,agenciável,ADJ,,,,Type=Derivation,,,agenci,
,agenciação#NOUN,agenciação,NOUN,,,,Type=Derivation,,,agenci,
106.1,agenciador#NOUN,agenciador,NOUN,,,106.0,Type=Derivation,,{},,agenci
106.2,agência#NOUN,agência,NOUN,,,106.0,Type=Derivation,,{},,agênc
107.0,agilizar#VERB,agilizar,VERB,,,,,,{},,agiliz
107.1,agilização#NOUN,agilização,NOUN,,,107.0,Type=Derivation,,{},,agiliz
108.0,agir#VERB,agir,VERB,,,,,,{},,agir
108.1,acção#NOUN,acção,NOUN,,,108.0,Type=Derivation,,{},,acç
108.2,agente#NOUN,agente,NOUN,,,108.0,Type=Derivation,,{},,agent
108.3,ação#NOUN,ação,NOUN,,,108.0,Type=Derivation,,{},,açã
109.0,agitar#VERB,agitar,VERB,,,,,,{},,agit
,agitável#ADJ,agitável,ADJ,,,,Type=Derivation,,,agit,
,agitamento#NOUN,agitamento,NOUN,,,,Type=Derivation,,,agit,
109.1,agitador#NOUN,agitador,NOUN,,,109.0,Type=Derivation,,{},,agit
109.2,agitação#NOUN,agitação,NOUN,,,109.0,Type=Derivation,,{},,agit
110.0,aglomerar#VERB,aglomerar,VERB,,,,,,{},,aglomer
,aglomerável#ADJ,aglomerável,ADJ,,,,Type=Derivation,,,aglomer,
,aglomerante#ADJ,aglomerante,ADJ,,,,Type=Derivation,,,aglomer,
110.1,aglomerado#NOUN,aglomerado,NOUN,,,110.0,Type=Derivation,,{},,aglomer
110.2,aglomerador#NOUN,aglomerador,NOUN,,,110.0,Type=Derivation,,{},,aglomer
110.3,aglomeração#NOUN,aglomeração,NOUN,,,110.0,Type=Derivation,,{},,aglomer
111.0,aglutinar#VERB,aglutinar,VERB,,,,,,{},,aglutin
,aglutinável#ADJ,aglutinável,ADJ,,,,Type=Derivation,,,aglutin,
,aglutinante#ADJ,aglutinante,ADJ,,,,Type=Derivation,,,aglutin,
,aglutinamento#NOUN,aglutinamento,NOUN,,,,Type=Derivation,,,aglutin,
,aglutinador#NOUN,aglutinador,NOUN,,,,Type=Derivation,,,aglutin,
111.1,aglutinação#NOUN,aglutinação,NOUN,,,111.0,Type=Derivation,,{},,aglutin
112.0,agoniar#VERB,agoniar,VERB,,,,,,{},,agoni
,agoniação#NOUN,agoniação,NOUN,,,,Type=Derivation,,,agoni,
112.1,agonia#NOUN,agonia,NOUN,,,112.0,Type=Derivation,,{},,agon
113.0,agradecer#VERB,agradecer,VERB,,,,,,{},,agradec
,agradecível#ADJ,agradecível,ADJ,,,,Type=Derivation,,,agradec,
113.1,agradecimento#NOUN,agradecimento,NOUN,,,113.0,Type=Derivation,,{},,agradec
114.0,agravar#VERB,agravar,VERB,,,,,,{},,agrav
,agravável#ADJ,agravável,ADJ,,,,Type=Derivation,,,agrav,
114.1,agravamento#NOUN,agravamento,NOUN,,,114.0,Type=Derivation,,{},,agrav
114.2,agravante#NOUN,agravante,NOUN,,,114.0,Type=Derivation,,{},,agrav
114.3,agravação#NOUN,agravação,NOUN,,,114.0,Type=Derivation,,{},,agrav
114.4,agravo#NOUN,agravo,NOUN,,,114.0,Type=Derivation,,{},,agrav
115.0,agredir#VERB,agredir,VERB,,,,,,{},,agred
115.1,agressor#NOUN,agressor,NOUN,,,115.0,Type=Derivation,,{},,agres
115.2,agressão#NOUN,agressão,NOUN,,,115.0,Type=Derivation,,{},,agress
116.0,agregar#VERB,agregar,VERB,,,,,,{},,agreg
116.1,agregação#NOUN,agregação,NOUN,,,116.0,Type=Derivation,,{},,agreg
117.0,agremiar#VERB,agremiar,VERB,,,,,,{},,agremi
117.1,agremiação#NOUN,agremiação,NOUN,,,117.0,Type=Derivation,,{},,agremi
118.0,agrupar#VERB,agrupar,VERB,,,,,,{},,agrup
,agrupação#NOUN,agrupação,NOUN,,,,Type=Derivation,,,agrup,
118.1,agrupamento#NOUN,agrupamento,NOUN,,,118.0,Type=Derivation,,{},,agrup
118.2,grupamento#NOUN,grupamento,NOUN,,,118.0,Type=Derivation,,{},,grup
118.3,grupo#NOUN,grupo,NOUN,,,118.0,Type=Derivation,,{},,grup
119.0,agudizar#VERB,agudizar,VERB,,,,,,{},,agudiz
119.1,agudização#NOUN,agudização,NOUN,,,119.0,Type=Derivation,,{},,agudiz
120.0,ajudar#VERB,ajudar,VERB,,,,,,{},,ajud
120.1,ajuda#NOUN,ajuda,NOUN,,,120.0,Type=Derivation,,{},,ajud
120.2,ajudador#NOUN,ajudador,NOUN,,,120.0,Type=Derivation,,{},,ajud
120.3,ajudante#NOUN,ajudante,NOUN,,,120.0,Type=Derivation,,{},,ajud
121.0,ajustar#VERB,ajustar,VERB,,,,,,{},,ajust
,ajustável#ADJ,ajustável,ADJ,,,,Type=Derivation,,,ajust,
121.1,ajustador#NOUN,ajustador,NOUN,,,121.0,Type=Derivation,,{},,ajust
121.2,ajustamento#NOUN,ajustamento,NOUN,,,121.0,Type=Derivation,,{},,ajust
121.3,ajuste#NOUN,ajuste,NOUN,,,121.0,Type=Derivation,,{},,ajust
122.0,alardear#VERB,alardear,VERB,,,,,,{},,alarde
122.1,alardeador#NOUN,alardeador,NOUN,,,122.0,Type=Derivation,,{},,alarde
123.0,alargar#VERB,alargar,VERB,,,,,,{},,alarg
,alargador#NOUN,alargador,NOUN,,,,Type=Derivation,,,alarg,
123.1,alargamento#NOUN,alargamento,NOUN,,,123.0,Type=Derivation,,{},,alarg
124.0,alarmar#VERB,alarmar,VERB,,,,,,{},,alarm
,alarmável#ADJ,alarmável,ADJ,,,,Type=Derivation,,,alarm,
,alarmantemente#ADV,alarmantemente,ADV,,,,Type=Derivation,,,alarm,
,alarmante#ADJ,alarmante,ADJ,,,,Type=Derivation,,,alarm,
124.1,alarme#NOUN,alarme,NOUN,,,124.0,Type=Derivation,,{},,alarm
125.0,alcançar#VERB,alcançar,VERB,,,,,,{},,alcanç
,alcançável#ADJ,alcançável,ADJ,,,,Type=Derivation,,,alcanç,
,alcançabilidade#NOUN,alcançabilidade,NOUN,,,,Type=Derivation,,,alcanç,
125.1,alcance#NOUN,alcance,NOUN,,,125.0,Type=Derivation,,{},,alcanc
126.0,alegar#VERB,alegar,VERB,,,,,,{},,aleg
,alegável#ADJ,alegável,ADJ,,,,Type=Derivation,,,aleg,
126.1,alegada#NOUN,alegada,NOUN,,,126.0,Type=Derivation,,{},,aleg
126.2,alegante#NOUN,alegante,NOUN,,,126.0,Type=Derivation,,{},,aleg
126.3,alegação#NOUN,alegação,NOUN,,,126.0,Type=Derivation,,{},,aleg
127.0,alegrar#VERB,alegrar,VERB,,,,,,{},,alegr
,alegrense#ADJ,alegrense,ADJ,,,,Type=Derivation,,,alegr,
,alegremente#ADV,alegremente,ADV,,,,Type=Derivation,,,alegr,
127.1,alegria#NOUN,alegria,NOUN,,,127.0,Type=Derivation,,{},,alegr
128.0,alfabetizar#VERB,alfabetizar,VERB,,,,,,{},,alfabet
,alfabetação#NOUN,alfabetação,NOUN,,,,Type=Derivation,,,alfabet,
,alfabetamento#NOUN,alfabetamento,NOUN,,,,Type=Derivation,,,alfabet,
,alfabetador#NOUN,alfabetador,NOUN,,,,Type=Derivation,,,alfabet,
128.1,alfabetizador#NOUN,alfabetizador,NOUN,,,128.0,Type=Derivation,,{},,alfabetiz
128.2,alfabetização#NOUN,alfabetização,NOUN,,,128.0,Type=Derivation,,{},,alfabe
129.0,alhear#VERB,alhear,VERB,,,,,,{},,alhe
,alheável#ADJ,alheável,ADJ,,,,Type=Derivation,,,alhe,
,alheação#NOUN,alheação,NOUN,,,,Type=Derivation,,,alhe,
129.1,alheamento#NOUN,alheamento,NOUN,,,129.0,Type=Derivation,,{},,alhe
130.0,aliar#VERB,aliar,VERB,,,,,,{},,ali
,aliável#ADJ,aliável,ADJ,,,,Type=Derivation,,,ali,
130.1,aliança#NOUN,aliança,NOUN,,,130.0,Type=Derivation,,{},,alianç
131.0,aliciar#VERB,aliciar,VERB,,,,,,{},,alici
,aliciação#NOUN,aliciação,NOUN,,,,Type=Derivation,,,alici,
,aliciante#ADJ,aliciante,ADJ,,,,Type=Derivation,,,alici,
131.1,aliciador#NOUN,aliciador,NOUN,,,131.0,Type=Derivation,,{},,alici
131.2,aliciamento#NOUN,aliciamento,NOUN,,,131.0,Type=Derivation,,{},,alic
132.0,alienar#VERB,alienar,VERB,,,,,,{},,alien
,alienável#ADJ,alienável,ADJ,,,,Type=Derivation,,,alien,
,alienante#ADJ,alienante,ADJ,,,,Type=Derivation,,,alien,
,alienabilidade#NOUN,alienabilidade,NOUN,,,,Type=Derivation,,,alien,
132.1,alienado#NOUN,alienado,NOUN,,,132.0,Type=Derivation,,{},,alien
132.2,alienação#NOUN,alienação,NOUN,,,132.0,Type=Derivation,,{},,alien
133.0,alimentar#VERB,alimentar,VERB,,,,,,{},,aliment
133.1,alimentador#NOUN,alimentador,NOUN,,,133.0,Type=Derivation,,{},,aliment
133.2,alimentação#NOUN,alimentação,NOUN,,,133.0,Type=Derivation,,{},,aliment
133.3,alimento#NOUN,alimento,NOUN,,,133.0,Type=Derivation,,{},,aliment
134.0,alinhar#VERB,alinhar,VERB,,,,,,{},,alinh
134.1,alinhador#NOUN,alinhador,NOUN,,,134.0,Type=Derivation,,{},,alinh
134.2,alinhamento#NOUN,alinhamento,NOUN,,,134.0,Type=Derivation,,{},,alinh
134.3,alinho#NOUN,alinho,NOUN,,,134.0,Type=Derivation,,{},,alinh
135.0,alinhavar#VERB,alinhavar,VERB,,,,,,{},,alinhav
135.1,alinhavo#NOUN,alinhavo,NOUN,,,135.0,Type=Derivation,,{},,alinhav
136.0,alistar#VERB,alistar,VERB,,,,,,{},,alist
,alistável#ADJ,alistável,ADJ,,,,Type=Derivation,,,alist,
,alistabilidade#NOUN,alistabilidade,NOUN,,,,Type=Derivation,,,alist,
136.1,alistamento#NOUN,alistamento,NOUN,,,136.0,Type=Derivation,,{},,alist
137.0,aliviar#VERB,aliviar,VERB,,,,,,{},,alivi
,aliviável#ADJ,aliviável,ADJ,,,,Type=Derivation,,,alivi,
137.1,alívio#NOUN,alívio,NOUN,,,137.0,Type=Derivation,,{},,alívi
138.0,alocar#VERB,alocar,VERB,,,,,,{},,aloc
138.1,alocação#NOUN,alocação,NOUN,,,138.0,Type=Derivation,,{},,aloc
139.0,alojar#VERB,alojar,VERB,,,,,,{},,aloj
139.1,alojamento#NOUN,alojamento,NOUN,,,139.0,Type=Derivation,,{},,aloj
140.0,alongar#VERB,alongar,VERB,,,,,,{},,along
140.1,alongamento#NOUN,alongamento,NOUN,,,140.0,Type=Derivation,,{},,along
141.0,alterar#VERB,alterar,VERB,,,,,,{},,alter
,alterável#ADJ,alterável,ADJ,,,,Type=Derivation,,,alter,
,alteridade#NOUN,alteridade,NOUN,,,,Type=Derivation,,,alter,
141.1,alteração#NOUN,alteração,NOUN,,,141.0,Type=Derivation,,{},,alter
142.0,alternar#VERB,alternar,VERB,,,,,,{},,altern
,alternação#NOUN,alternação,NOUN,,,,Type=Derivation,,,altern,
,alternante#ADJ,alternante,ADJ,,,,Type=Derivation,,,altern,
142.1,alternador#NOUN,alternador,NOUN,,,142.0,Type=Derivation,,{},,altern
142.2,alternativa#NOUN,alternativa,NOUN,,,142.0,Type=Derivation,,{},,altern
142.3,alternância#NOUN,alternância,NOUN,,,142.0,Type=Derivation,,{},,altern
143.0,alucinar#VERB,alucinar,VERB,,,,,,{},,alucin
,alucinantemente#ADV,alucinantemente,ADV,,,,Type=Derivation,,,alucin,
,alucinante#ADJ,alucinante,ADJ,,,,Type=Derivation,,,alucin,
143.1,alucinação#NOUN,alucinação,NOUN,,,143.0,Type=Derivation,,{},,alucin
144.0,aludir#VERB,aludir,VERB,,,,,,{},,alud
144.1,alusão#NOUN,alusão,NOUN,,,144.0,Type=Derivation,,{},,alus
145.0,alugar#VERB,alugar,VERB,,,,,,{},,alug
,alugação#NOUN,alugação,NOUN,,,,Type=Derivation,,,alug,
,alugamento#NOUN,alugamento,NOUN,,,,Type=Derivation,,,alug,
145.1,alugador#NOUN,alugador,NOUN,,,145.0,Type=Derivation,,{},,alug
145.2,aluguel#NOUN,aluguel,NOUN,,,145.0,Type=Derivation,,{},,aluguel
146.0,alvoroçar#VERB,alvoroçar,VERB,,,,,,{},,alvoroç
,alvoroçável#ADJ,alvoroçável,ADJ,,,,Type=Derivation,,,alvoroç,
,alvoroçamento#NOUN,alvoroçamento,NOUN,,,,Type=Derivation,,,alvoroç,
146.1,alvoroço#NOUN,alvoroço,NOUN,,,146.0,Type=Derivation,,{},,alvoroç
147.0,alçar#VERB,alçar,VERB,,,,,,{},,alç
147.1,alçamento#NOUN,alçamento,NOUN,,,147.0,Type=Derivation,,{},,alç
148.0,amaciar#VERB,amaciar,VERB,,,,,,{},,amaci
148.1,amaciador#NOUN,amaciador,NOUN,,,148.0,Type=Derivation,,{},,amaci
148.2,amaciamento#NOUN,amaciamento,NOUN,,,148.0,Type=Derivation,,{},,amac
149.0,amadurecer#VERB,amadurecer,VERB,,,,,,{},,amadurec
149.1,amadurecimento#NOUN,amadurecimento,NOUN,,,149.0,Type=Derivation,,{},,amadurec
150.0,amaldiçoar#VERB,amaldiçoar,VERB,,,,,,{},,amaldiço
150.1,maldição#NOUN,maldição,NOUN,,,150.0,Type=Derivation,,{},,mald
151.0,amalgamar#VERB,amalgamar,VERB,,,,,,{},,amalgam
151.1,amalgamante#NOUN,amalgamante,NOUN,,,151.0,Type=Derivation,,{},,amalgam
151.2,amalgamação#NOUN,amalgamação,NOUN,,,151.0,Type=Derivation,,{},,amalgam
152.0,amamentar#VERB,amamentar,VERB,,,,,,{},,amament
,amamentador#NOUN,amamentador,NOUN,,,,Type=Derivation,,,amament,
152.1,amamentação#NOUN,amamentação,NOUN,,,152.0,Type=Derivation,,{},,amament
153.0,amar#VERB,amar,VERB,,,,,,{},,am
,amável#ADJ,amável,ADJ,,,,Type=Derivation,,,am,
153.1,amador#NOUN,amador,NOUN,,,153.0,Type=Derivation,,{},,amad
153.2,amante#NOUN,amante,NOUN,,,153.0,Type=Derivation,,{},,am
154.0,amargar#VERB,amargar,VERB,,,,,,"{""was_in_family_with"": ""155.0""}",,amarg
,amargamente#ADV,amargamente,ADV,,,,Type=Derivation,,,amarg,
155.0,amargurar#VERB,amargurar,VERB,,,,,,"{""was_in_family_with"": ""154.0""}",,amargur
155.1,amargura#NOUN,amargura,NOUN,,,155.0,Type=Derivation,,"{""other_parents"": ""154.0""}",,amarg
156.0,amassar#VERB,amassar,VERB,,,,,,{},,amass
,amassamento#NOUN,amassamento,NOUN,,,,Type=Derivation,,,amass,
,amassador#NOUN,amassador,NOUN,,,,Type=Derivation,,,amass,
156.1,amassadura#NOUN,amassadura,NOUN,,,156.0,Type=Derivation,,{},,amassad
156.2,amasso#NOUN,amasso,NOUN,,,156.0,Type=Derivation,,{},,amass
157.0,ambicionar#VERB,ambicionar,VERB,,,,,,{},,ambic
157.1,ambição#NOUN,ambição,NOUN,,,157.0,Type=Derivation,,{},,amb
158.0,ambientar#VERB,ambientar,VERB,,,,,,{},,ambient
,ambientável#ADJ,ambientável,ADJ,,,,Type=Derivation,,,ambient,
,ambientalmente#ADV,ambientalmente,ADV,,,,Type=Derivation,,,ambient,
158.1,ambientador#NOUN,ambientador,NOUN,,,158.0,Type=Derivation,,{},,ambient
158.2,ambientação#NOUN,ambientação,NOUN,,,158.0,Type=Derivation,,{},,ambient
158.3,ambiente#NOUN,ambiente,NOUN,,,158.0,Type=Derivation,,{},,ambi
159.0,ameaçar#VERB,ameaçar,VERB,,,,,,{},,ameaç
,ameaçante#ADJ,ameaçante,ADJ,,,,Type=Derivation,,,ameaç,
159.1,ameaça#NOUN,ameaça,NOUN,,,159.0,Type=Derivation,,{},,ameaç
160.0,amedrontar#VERB,amedrontar,VERB,,,,,,{},,amedront
,amedrontável#ADJ,amedrontável,ADJ,,,,Type=Derivation,,,amedront,
160.1,amedrontamento#NOUN,amedrontamento,NOUN,,,160.0,Type=Derivation,,{},,amedront
161.0,americanizar#VERB,americanizar,VERB,,,,,,{},,american
,americanistamente#ADV,americanistamente,ADV,,,,Type=Derivation,,,american,
,americanense#ADJ,americanense,ADJ,,,,Type=Derivation,,,american,
,americanamente#ADV,americanamente,ADV,,,,Type=Derivation,,,american,
161.1,americanização#NOUN,americanização,NOUN,,,161.0,Type=Derivation,,{},,american
162.0,amolar#VERB,amolar,VERB,,,,,,{},,amol
,amolação#NOUN,amolação,NOUN,,,,Type=Derivation,,,amol,
,amolante#ADJ,amolante,ADJ,,,,Type=Derivation,,,amol,
162.1,amolador#NOUN,amolador,NOUN,,,162.0,Type=Derivation,,{},,amol
163.0,amortecer#VERB,amortecer,VERB,,,,,,{},,amortec
,amortecimento#NOUN,amortecimento,NOUN,,,,Type=Derivation,,,amortec,
163.1,amortecedor#NOUN,amortecedor,NOUN,,,163.0,Type=Derivation,,{},,amortec
164.0,amortizar#VERB,amortizar,VERB,,,,,,{},,amor
,amorável#ADJ,amorável,ADJ,,,,Type=Derivation,,,amor,
,amoralmente#ADV,amoralmente,ADV,,,,Type=Derivation,,,amor,
164.1,amortizador#NOUN,amortizador,NOUN,,,164.0,Type=Derivation,,{},,amortiz
164.2,amortização#NOUN,amortização,NOUN,,,164.0,Type=Derivation,,{},,amort
165.0,amostrar#VERB,amostrar,VERB,,,,,,{},,amostr
165.1,amostragem#NOUN,amostragem,NOUN,,,165.0,Type=Derivation,,{},,amostr
166.0,amotinar#VERB,amotinar,VERB,,,,,,{},,amotin
,amotinável#ADJ,amotinável,ADJ,,,,Type=Derivation,,,amotin,
,amotinação#NOUN,amotinação,NOUN,,,,Type=Derivation,,,amotin,
,amotinamento#NOUN,amotinamento,NOUN,,,,Type=Derivation,,,amotin,
166.1,amotinador#NOUN,amotinador,NOUN,,,166.0,Type=Derivation,,{},,amotin
166.2,motinada#NOUN,motinada,NOUN,,,166.0,Type=Derivation,,{},,motin
167.0,amparar#VERB,amparar,VERB,,,,,,{},,ampar
,amparável#ADJ,amparável,ADJ,,,,Type=Derivation,,,ampar,
,amparense#ADJ,amparense,ADJ,,,,Type=Derivation,,,ampar,
167.1,amparo#NOUN,amparo,NOUN,,,167.0,Type=Derivation,,{},,ampar
168.0,ampliar#VERB,ampliar,VERB,,,,,,{},,ampli
,ampliável#ADJ,ampliável,ADJ,,,,Type=Derivation,,,ampli,
,ampliador#NOUN,ampliador,NOUN,,,,Type=Derivation,,,ampli,
168.1,ampliação#NOUN,ampliação,NOUN,,,168.0,Type=Derivation,,{},,ampli
169.0,amplificar#VERB,amplificar,VERB,,,,,,{},,amplific
,amplificável#ADJ,amplificável,ADJ,,,,Type=Derivation,,,amplific,
169.1,amplificador#NOUN,amplificador,NOUN,,,169.0,Type=Derivation,,{},,amplific
169.2,amplificação#NOUN,amplificação,NOUN,,,169.0,Type=Derivation,,{},,amplific
170.0,amputar#VERB,amputar,VERB,,,,,,{},,amput
170.1,amputador#NOUN,amputador,NOUN,,,170.0,Type=Derivation,,{},,amput
170.2,amputação#NOUN,amputação,NOUN,,,170.0,Type=Derivation,,{},,amput
171.0,analisar#VERB,analisar,VERB,,,,,,"{""was_in_family_with"": ""172.0""}",,analis
,analisável#ADJ,analisável,ADJ,,,,Type=Derivation,,,analis,
171.1,analisador#NOUN,analisador,NOUN,,,171.0,Type=Derivation,,{},,analis
171.2,análise#NOUN,análise,NOUN,,,171.0,Type=Derivation,,"{""other_parents"": ""172.0""}",,anális
172.0,analizar#VERB,analizar,VERB,,,,,,"{""was_in_family_with"": ""171.0""}",,analiz
173.0,andar#VERB,andar,VERB,,,,,,{},,and
,andável#ADJ,andável,ADJ,,,,Type=Derivation,,,and,
,andor#NOUN,andor,NOUN,,,,Type=Derivation,,,and,
,andante#ADJ,andante,ADJ,,,,Type=Derivation,,,and,
173.1,andada#NOUN,andada,NOUN,,,173.0,Type=Derivation,,{},,and
173.2,andador#NOUN,andador,NOUN,,,173.0,Type=Derivation,,{},,and
173.3,andadura#NOUN,andadura,NOUN,,,173.0,Type=Derivation,,{},,andad
173.4,andamento#NOUN,andamento,NOUN,,,173.0,Type=Derivation,,{},,and
174.0,anexar#VERB,anexar,VERB,,,,,,{},,anex
174.1,anexação#NOUN,anexação,NOUN,,,174.0,Type=Derivation,,{},,anex
174.2,anexo#NOUN,anexo,NOUN,,,174.0,Type=Derivation,,{},,anex
175.0,angariar#VERB,angariar,VERB,,,,,,{},,angari
175.1,angariador#NOUN,angariador,NOUN,,,175.0,Type=Derivation,,{},,angari
175.2,angariação#NOUN,angariação,NOUN,,,175.0,Type=Derivation,,{},,angari
176.0,angustiar#VERB,angustiar,VERB,,,,,,{},,angusti
,angustiável#ADJ,angustiável,ADJ,,,,Type=Derivation,,,angusti,
,angustiantemente#ADV,angustiantemente,ADV,,,,Type=Derivation,,,angusti,
,angustiante#ADJ,angustiante,ADJ,,,,Type=Derivation,,,angusti,
176.1,angústia#NOUN,angústia,NOUN,,,176.0,Type=Derivation,,{},,angúst
177.0,animar#VERB,animar,VERB,,,,,,{},,anim
,animável#ADJ,animável,ADJ,,,,Type=Derivation,,,anim,
177.1,animador#NOUN,animador,NOUN,,,177.0,Type=Derivation,,{},,anim
177.2,animação#NOUN,animação,NOUN,,,177.0,Type=Derivation,,{},,anim
178.0,aniquilar#VERB,aniquilar,VERB,,,,,,{},,aniquil
178.1,aniquilador#NOUN,aniquilador,NOUN,,,178.0,Type=Derivation,,{},,aniquil
178.2,aniquilamento#NOUN,aniquilamento,NOUN,,,178.0,Type=Derivation,,{},,aniquil
178.3,aniquilação#NOUN,aniquilação,NOUN,,,178.0,Type=Derivation,,{},,aniquil
179.0,anodizar#VERB,anodizar,VERB,,,,,,{},,anodiz
179.1,anodização#NOUN,anodização,NOUN,,,179.0,Type=Derivation,,{},,anodiz
180.0,anotar#VERB,anotar,VERB,,,,,,{},,anot
180.1,anotador#NOUN,anotador,NOUN,,,180.0,Type=Derivation,,{},,anot
180.2,anotação#NOUN,anotação,NOUN,,,180.0,Type=Derivation,,{},,anot
181.0,anteceder#VERB,anteceder,VERB,,,,,,{},,anteced
,antecedentemente#ADV,antecedentemente,ADV,,,,Type=Derivation,,,anteced,
,antecedente#ADJ,antecedente,ADJ,,,,Type=Derivation,,,anteced,
181.1,antecedência#NOUN,antecedência,NOUN,,,181.0,Type=Derivation,,{},,anteced
182.0,antecipar#VERB,antecipar,VERB,,,,,,{},,antecip
,antecipável#ADJ,antecipável,ADJ,,,,Type=Derivation,,,antecip,
182.1,antecipação#NOUN,antecipação,NOUN,,,182.0,Type=Derivation,,{},,antecip
183.0,antever#VERB,antever,VERB,,,,,,{},,antev
183.1,antevisão#NOUN,antevisão,NOUN,,,183.0,Type=Derivation,,{},,antevis
184.0,anticoagular#VERB,anticoagular,VERB,,,,,,{},,anticoagul
184.1,anticoagulação#NOUN,anticoagulação,NOUN,,,184.0,Type=Derivation,,{},,anticoagul
185.0,antiglobalizar#VERB,antiglobalizar,VERB,,,,,,{},,antiglobal
185.1,antiglobalização#NOUN,antiglobalização,NOUN,,,185.0,Type=Derivation,,{},,antiglob
186.0,antologizar#VERB,antologizar,VERB,,,,,,{},,antolog
186.1,antologiador#NOUN,antologiador,NOUN,,,186.0,Type=Derivation,,{},,antologi
187.0,anuir#VERB,anuir,VERB,,,,,,{},,anu
187.1,anuência#NOUN,anuência,NOUN,,,187.0,Type=Derivation,,{},,anu
188.0,anular#VERB,anular,VERB,,,,,,{},,anul
,anulável#ADJ,anulável,ADJ,,,,Type=Derivation,,,anul,
,anulante#ADJ,anulante,ADJ,,,,Type=Derivation,,,anul,
188.1,anulador#NOUN,anulador,NOUN,,,188.0,Type=Derivation,,{},,anul
188.2,anulação#NOUN,anulação,NOUN,,,188.0,Type=Derivation,,{},,anul
189.0,anunciar#VERB,anunciar,VERB,,,,,,{},,anunci
,anunciação#NOUN,anunciação,NOUN,,,,Type=Derivation,,,anunci,
189.1,anunciador#NOUN,anunciador,NOUN,,,189.0,Type=Derivation,,{},,anunci
189.2,anunciamento#NOUN,anunciamento,NOUN,,,189.0,Type=Derivation,,{},,anunc
189.3,anunciante#NOUN,anunciante,NOUN,,,189.0,Type=Derivation,,{},,anunci
